user_id,date,direction,internal,operator_id,is_missed_call,calls_count,call_duration,total_call_duration,tariff_plan,waiting_time,avg_wait_by_call
166782,2019-11-19,0,False,893804,0,39,2763,2945,3,182,4.666666666666667
166782,2019-11-19,0,False,899250,0,1,31,36,3,5,5.0
166782,2019-11-20,1,False,893804,0,13,358,555,3,197,15.153846153846153
166782,2019-11-20,0,False,893804,0,32,2630,2834,3,204,6.375
166782,2019-11-20,1,False,893804,1,6,0,170,3,170,28.333333333333332
166782,2019-11-20,1,False,900180,0,22,865,1307,3,442,20.09090909090909
166782,2019-11-20,0,False,899250,0,3,242,335,3,93,31.0
166782,2019-11-20,1,True,900180,1,2,0,0,3,0,0.0
166782,2019-11-20,1,False,899250,0,17,996,1281,3,285,16.764705882352942
166782,2019-11-20,1,False,900180,1,12,0,371,3,371,30.916666666666668
166782,2019-11-20,1,False,899250,1,7,0,249,3,249,35.57142857142857
166782,2019-11-21,1,False,900180,1,2,0,11,3,11,5.5
166782,2019-11-21,1,False,893804,1,3,0,124,3,124,41.333333333333336
166782,2019-11-21,0,False,899250,0,2,210,263,3,53,26.5
166782,2019-11-21,1,False,900180,0,11,835,904,3,69,6.2727272727272725
166782,2019-11-21,1,False,893804,0,21,955,1338,3,383,18.238095238095237
166782,2019-11-21,1,False,899250,0,2,285,310,3,25,12.5
166782,2019-11-21,1,False,899250,1,1,0,2,3,2,2.0
166782,2019-11-21,0,False,893804,0,35,2481,2744,3,263,7.514285714285714
166782,2019-11-21,0,True,893804,0,1,224,228,3,4,4.0
166782,2019-11-22,0,False,893804,0,38,3134,3345,3,211,5.552631578947368
166782,2019-11-22,1,True,900180,1,2,0,0,3,0,0.0
166782,2019-11-22,1,False,899250,1,3,0,142,3,142,47.333333333333336
166782,2019-11-22,1,False,899250,0,8,412,576,3,164,20.5
166782,2019-11-22,0,False,899250,0,4,326,363,3,37,9.25
166782,2019-11-22,1,False,893804,0,23,606,937,3,331,14.391304347826088
166782,2019-11-22,0,True,893804,0,1,25,27,3,2,2.0
166782,2019-11-22,1,False,893804,1,8,0,165,3,165,20.625
166782,2019-11-22,1,False,900180,0,4,701,721,3,20,5.0
166782,2019-11-23,1,False,893804,0,10,272,415,3,143,14.3
166782,2019-11-23,1,False,899250,1,1,0,27,3,27,27.0
166782,2019-11-23,1,False,893804,1,6,0,102,3,102,17.0
166782,2019-11-23,0,False,893804,0,21,1192,1311,3,119,5.666666666666667
166782,2019-11-23,0,False,899250,0,1,14,41,3,27,27.0
166782,2019-11-23,0,False,893804,1,1,0,8,3,8,8.0
166782,2019-11-23,1,False,899250,0,2,80,114,3,34,17.0
166782,2019-11-23,0,True,893804,0,1,72,88,3,16,16.0
166782,2019-11-24,0,False,893804,0,11,596,683,3,87,7.909090909090909
166782,2019-11-24,1,False,893804,1,10,0,243,3,243,24.3
166782,2019-11-24,0,False,899250,0,2,216,237,3,21,10.5
166782,2019-11-24,1,False,899250,1,4,0,117,3,117,29.25
166782,2019-11-24,1,False,893804,0,31,1397,1952,3,555,17.903225806451612
166782,2019-11-24,1,False,899250,0,3,125,155,3,30,10.0
166782,2019-11-25,0,False,899250,0,2,177,197,3,20,10.0
166782,2019-11-25,1,True,900180,1,1,0,0,3,0,0.0
166782,2019-11-25,1,False,900180,1,19,0,225,3,225,11.842105263157896
166782,2019-11-25,1,False,900180,0,29,1917,2360,3,443,15.275862068965518
166782,2019-11-25,0,False,893804,0,48,3428,3641,3,213,4.4375
166782,2019-11-25,1,False,893804,1,6,0,131,3,131,21.833333333333332
166782,2019-11-25,1,False,899250,1,10,0,310,3,310,31.0
166782,2019-11-25,1,False,893804,0,17,798,1062,3,264,15.529411764705882
166782,2019-11-25,1,False,899250,0,14,441,629,3,188,13.428571428571429
166782,2019-11-26,1,False,893804,0,29,984,1426,3,442,15.241379310344827
166782,2019-11-26,0,False,899250,0,4,527,559,3,32,8.0
166782,2019-11-26,0,False,893804,0,38,3430,3644,3,214,5.631578947368421
166782,2019-11-26,1,False,900180,0,19,1143,1454,3,311,16.36842105263158
166782,2019-11-26,1,True,900180,1,3,0,0,3,0,0.0
166782,2019-11-26,1,False,893804,1,12,0,233,3,233,19.416666666666668
166782,2019-11-26,1,False,899250,0,2,356,376,3,20,10.0
166782,2019-11-26,1,False,900180,1,15,0,291,3,291,19.4
166782,2019-11-26,1,True,893804,1,2,0,0,3,0,0.0
166782,2019-11-26,0,False,919994,0,1,104,123,3,19,19.0
166782,2019-11-27,1,False,900180,0,16,1030,1256,3,226,14.125
166782,2019-11-27,0,False,899250,0,2,139,156,3,17,8.5
166782,2019-11-27,0,False,893804,0,25,2044,2195,3,151,6.04
166782,2019-11-27,1,False,893804,1,14,0,239,3,239,17.071428571428573
166782,2019-11-27,1,False,893804,0,21,1610,1892,3,282,13.428571428571429
166782,2019-11-27,1,True,893804,1,1,0,0,3,0,0.0
166782,2019-11-27,1,False,900180,1,9,0,112,3,112,12.444444444444445
166782,2019-11-27,1,False,899250,0,1,310,317,3,7,7.0
166782,2019-11-28,0,False,899250,0,4,393,471,3,78,19.5
166782,2019-11-28,0,False,893804,0,44,3876,4047,3,171,3.8863636363636362
166782,2019-11-28,1,False,893804,1,24,0,604,3,604,25.166666666666668
166782,2019-11-28,1,False,893804,0,24,943,1310,3,367,15.291666666666666
166800,2019-08-20,1,False,892530,1,1,0,7,2,7,7.0
166800,2019-08-21,0,False,892538,0,2,464,506,2,42,21.0
166800,2019-08-21,0,False,892536,0,1,67,109,2,42,42.0
166800,2019-08-21,1,False,892538,0,3,277,311,2,34,11.333333333333334
166800,2019-08-22,1,True,892530,1,1,0,0,2,0,0.0
166800,2019-08-22,0,False,892532,0,5,306,392,2,86,17.2
166800,2019-08-23,1,False,892532,0,1,127,157,2,30,30.0
166800,2019-08-23,1,False,892534,0,1,46,46,2,0,0.0
166800,2019-08-23,0,False,892534,0,3,770,876,2,106,35.333333333333336
166800,2019-08-26,1,False,892538,1,4,0,241,2,241,60.25
166800,2019-08-26,1,False,892538,0,12,1097,1266,2,169,14.083333333333334
166800,2019-08-26,0,False,892538,0,2,893,960,2,67,33.5
166800,2019-08-27,0,False,892534,0,6,3750,3932,2,182,30.333333333333332
166800,2019-08-27,1,False,892538,0,1,87,102,2,15,15.0
166800,2019-08-27,1,False,892534,0,3,3613,3649,2,36,12.0
166800,2019-08-27,1,False,892532,1,2,0,43,2,43,21.5
166800,2019-08-27,0,False,892538,0,1,88,119,2,31,31.0
166800,2019-08-27,1,False,892538,1,4,0,145,2,145,36.25
166800,2019-08-27,0,False,892532,0,1,93,121,2,28,28.0
166800,2019-08-27,1,False,892532,0,1,72,82,2,10,10.0
166800,2019-08-28,0,False,892534,0,2,44,123,2,79,39.5
166800,2019-08-28,0,False,892532,0,1,79,106,2,27,27.0
166800,2019-08-28,1,False,892534,0,1,9,18,2,9,9.0
166800,2019-08-28,1,True,892532,1,1,0,2,2,2,2.0
166800,2019-08-29,0,False,892538,0,1,87,118,2,31,31.0
166800,2019-08-29,1,False,892538,0,2,115,137,2,22,11.0
166800,2019-08-30,1,False,892538,1,7,0,117,2,117,16.714285714285715
166800,2019-08-30,1,False,892538,0,11,520,752,2,232,21.09090909090909
166800,2019-09-02,1,False,892538,0,4,288,341,2,53,13.25
166800,2019-09-02,0,False,892538,0,3,309,399,2,90,30.0
166800,2019-09-04,1,False,892532,0,3,130,157,2,27,9.0
166800,2019-09-04,0,False,892536,0,1,14,47,2,33,33.0
166800,2019-09-04,0,False,892532,0,1,1,16,2,15,15.0
166800,2019-09-04,0,False,892530,0,1,58,82,2,24,24.0
166800,2019-09-04,0,False,892534,0,5,304,471,2,167,33.4
166800,2019-09-04,1,False,892534,1,4,0,30,2,30,7.5
166800,2019-09-05,1,False,892530,1,1,0,60,2,60,60.0
166800,2019-09-05,0,False,892534,0,1,133,171,2,38,38.0
166800,2019-09-09,1,False,892532,0,2,116,126,2,10,5.0
166800,2019-09-09,0,False,892534,0,3,368,471,2,103,34.333333333333336
166800,2019-09-09,0,False,892532,0,1,61,91,2,30,30.0
166800,2019-09-10,0,False,892534,0,7,1150,1374,2,224,32.0
166800,2019-09-11,0,False,892532,0,2,207,272,2,65,32.5
166800,2019-09-12,0,False,892534,0,1,27,69,2,42,42.0
166800,2019-09-12,1,False,892530,1,1,0,60,2,60,60.0
166800,2019-09-16,0,False,892532,0,4,373,488,2,115,28.75
166800,2019-09-16,1,False,892536,1,1,0,18,2,18,18.0
166800,2019-09-16,1,False,892532,0,1,25,44,2,19,19.0
166800,2019-09-16,1,False,892532,1,1,0,14,2,14,14.0
166800,2019-09-17,1,False,892536,1,1,0,3,2,3,3.0
166800,2019-09-17,0,False,892536,0,2,249,324,2,75,37.5
166800,2019-09-18,0,False,892532,0,2,202,256,2,54,27.0
166800,2019-09-18,0,False,892536,0,2,221,302,2,81,40.5
166800,2019-09-18,1,False,892532,0,4,325,384,2,59,14.75
166800,2019-09-19,1,False,892532,1,1,0,8,2,8,8.0
166800,2019-09-19,1,False,892532,0,4,816,873,2,57,14.25
166800,2019-09-19,0,False,892532,0,2,185,238,2,53,26.5
166800,2019-09-19,0,False,892536,0,2,204,263,2,59,29.5
166800,2019-09-21,0,False,892536,0,1,19,53,2,34,34.0
166800,2019-09-21,1,False,892536,1,1,0,2,2,2,2.0
166800,2019-09-21,1,False,892536,0,1,304,316,2,12,12.0
166800,2019-09-23,0,False,892536,0,2,231,284,2,53,26.5
166800,2019-09-23,1,False,892532,0,6,642,686,2,44,7.333333333333333
166800,2019-09-23,1,False,892532,1,1,0,33,2,33,33.0
166800,2019-09-23,0,False,892532,0,4,537,654,2,117,29.25
166800,2019-09-24,0,False,892536,0,1,374,409,2,35,35.0
166800,2019-09-25,0,False,892532,0,1,135,194,2,59,59.0
166800,2019-09-26,0,False,892532,0,5,657,820,2,163,32.6
166800,2019-09-27,0,False,892532,0,3,168,252,2,84,28.0
166800,2019-09-27,1,False,892532,0,2,15,55,2,40,20.0
166800,2019-09-27,1,False,892532,1,1,0,60,2,60,60.0
166800,2019-09-30,1,False,892538,1,3,0,123,2,123,41.0
166800,2019-09-30,1,False,892538,0,8,1244,1373,2,129,16.125
166800,2019-10-01,1,False,892538,0,4,147,234,2,87,21.75
166800,2019-10-03,1,False,892538,1,11,0,423,2,423,38.45454545454545
166800,2019-10-03,1,False,892534,1,1,0,39,2,39,39.0
166800,2019-10-03,1,False,892534,0,1,23,42,2,19,19.0
166800,2019-10-03,1,False,892538,0,8,729,853,2,124,15.5
166800,2019-10-04,1,False,892538,0,16,1155,1337,2,182,11.375
166800,2019-10-04,1,False,892538,1,4,0,90,2,90,22.5
166800,2019-10-07,1,False,892538,0,7,705,814,2,109,15.571428571428571
166800,2019-10-07,1,False,892538,1,2,0,66,2,66,33.0
166800,2019-10-10,0,False,892538,0,1,175,214,2,39,39.0
166800,2019-10-10,1,False,892538,0,5,768,812,2,44,8.8
166800,2019-10-14,1,False,892532,0,1,39,77,2,38,38.0
166800,2019-10-21,0,False,892536,0,2,49,150,2,101,50.5
166800,2019-10-22,1,False,892532,0,2,165,185,2,20,10.0
166800,2019-10-22,0,False,892532,0,1,45,81,2,36,36.0
166800,2019-10-23,1,False,892532,1,4,0,138,2,138,34.5
166800,2019-10-23,0,False,892532,0,1,30,57,2,27,27.0
166800,2019-10-23,1,False,892532,0,6,520,592,2,72,12.0
166800,2019-10-23,0,False,892530,0,1,40,76,2,36,36.0
166800,2019-10-23,0,False,892536,0,1,25,62,2,37,37.0
166800,2019-10-24,0,False,892536,0,1,314,346,2,32,32.0
166800,2019-10-25,1,False,892532,0,11,621,790,2,169,15.363636363636363
166800,2019-10-25,1,False,892532,1,3,0,140,2,140,46.666666666666664
166800,2019-10-25,0,False,892530,0,1,13,54,2,41,41.0
166800,2019-10-25,0,False,892532,0,5,849,1005,2,156,31.2
166800,2019-10-25,1,False,892536,0,1,55,62,2,7,7.0
166800,2019-10-28,1,False,892532,1,1,0,39,2,39,39.0
166800,2019-10-28,0,False,892532,0,4,132,235,2,103,25.75
166800,2019-10-30,0,False,892532,0,2,458,520,2,62,31.0
166800,2019-11-01,1,False,892532,1,2,0,12,2,12,6.0
166800,2019-11-01,0,False,892532,0,4,442,554,2,112,28.0
166800,2019-11-01,1,False,892532,0,3,426,461,2,35,11.666666666666666
166800,2019-11-05,1,False,892532,0,1,99,119,2,20,20.0
166800,2019-11-05,1,False,892530,1,1,0,62,2,62,62.0
166800,2019-11-05,1,False,892532,1,2,0,17,2,17,8.5
166800,2019-11-05,0,False,892532,0,3,93,181,2,88,29.333333333333332
166800,2019-11-05,1,False,892530,0,1,17,31,2,14,14.0
166800,2019-11-05,0,False,892530,0,2,230,290,2,60,30.0
166800,2019-11-06,1,False,892530,1,2,0,36,2,36,18.0
166800,2019-11-06,0,False,892530,0,2,125,199,2,74,37.0
166800,2019-11-07,0,False,892530,0,1,25,59,2,34,34.0
166800,2019-11-11,1,False,892536,0,1,78,91,2,13,13.0
166800,2019-11-12,1,False,892532,1,1,0,9,2,9,9.0
166800,2019-11-12,1,False,892536,1,1,0,31,2,31,31.0
166800,2019-11-12,0,False,892532,0,1,23,57,2,34,34.0
166800,2019-11-15,1,False,892536,0,1,286,305,2,19,19.0
166800,2019-11-15,1,False,892532,1,1,0,6,2,6,6.0
166800,2019-11-18,1,False,892532,0,1,14,39,2,25,25.0
166800,2019-11-18,0,False,892532,0,1,262,292,2,30,30.0
166800,2019-11-18,1,False,892532,1,2,0,38,2,38,19.0
166800,2019-11-19,0,False,892532,0,1,37,68,2,31,31.0
166800,2019-11-20,1,False,892530,0,1,121,155,2,34,34.0
166800,2019-11-20,0,False,892532,0,3,416,502,2,86,28.666666666666668
166800,2019-11-20,1,False,892532,0,1,99,113,2,14,14.0
166800,2019-11-21,0,False,892532,0,1,22,61,2,39,39.0
166800,2019-11-21,0,False,892530,0,1,32,65,2,33,33.0
166800,2019-11-21,1,False,892532,1,1,0,60,2,60,60.0
166800,2019-11-22,1,False,892532,0,1,34,36,2,2,2.0
166800,2019-11-25,1,False,892532,1,2,0,102,2,102,51.0
166800,2019-11-25,1,False,892532,0,2,241,259,2,18,9.0
166800,2019-11-25,0,False,892532,0,1,74,104,2,30,30.0
166800,2019-11-27,1,False,892532,0,3,362,396,2,34,11.333333333333334
166800,2019-11-27,0,False,892532,0,1,1,35,2,34,34.0
166800,2019-11-27,1,False,892532,1,1,0,8,2,8,8.0
166800,2019-11-28,1,False,892536,1,3,0,14,2,14,4.666666666666667
166800,2019-11-28,1,False,892532,0,2,165,180,2,15,7.5
166800,2019-11-28,0,False,892532,0,4,330,429,2,99,24.75
166800,2019-11-28,1,False,892536,0,2,333,349,2,16,8.0
166800,2019-11-28,1,False,892532,1,5,0,58,2,58,11.6
166803,2019-08-20,0,False,891948,0,1,33,36,3,3,3.0
166803,2019-08-20,1,True,891946,0,1,71,89,3,18,18.0
166803,2019-08-21,1,True,893172,0,1,36,56,3,20,20.0
166803,2019-08-21,0,False,891946,0,1,58,67,3,9,9.0
166803,2019-08-21,0,False,893172,0,2,69,158,3,89,44.5
166803,2019-08-21,1,True,893172,1,2,0,18,3,18,9.0
166803,2019-08-21,1,False,891946,0,2,163,169,3,6,3.0
166803,2019-08-22,1,False,891946,0,2,87,97,3,10,5.0
166803,2019-08-22,0,False,891946,0,1,8,17,3,9,9.0
166803,2019-08-22,1,False,891946,1,2,0,120,3,120,60.0
166803,2019-08-23,0,False,893172,0,1,54,80,3,26,26.0
166803,2019-08-23,1,False,891946,0,1,44,62,3,18,18.0
166803,2019-08-24,1,False,891946,0,4,161,223,3,62,15.5
166803,2019-08-24,1,False,891946,1,11,0,234,3,234,21.272727272727273
166803,2019-08-25,1,False,891946,1,2,0,29,3,29,14.5
166803,2019-08-25,1,False,891946,0,1,64,79,3,15,15.0
166803,2019-08-26,0,False,893172,0,3,349,424,3,75,25.0
166803,2019-08-27,1,False,891946,0,1,20,29,3,9,9.0
166803,2019-08-27,0,False,893172,0,2,98,131,3,33,16.5
166803,2019-08-28,0,False,893172,0,1,46,66,3,20,20.0
166803,2019-08-28,0,False,891946,0,2,199,237,3,38,19.0
166803,2019-08-29,1,False,891946,0,1,159,172,3,13,13.0
166803,2019-08-29,0,False,891946,0,1,36,50,3,14,14.0
166803,2019-09-03,0,False,893172,0,2,123,171,3,48,24.0
166803,2019-09-04,0,False,893172,0,2,481,528,3,47,23.5
166803,2019-09-05,0,False,893172,0,3,219,282,3,63,21.0
166803,2019-09-07,0,False,893172,0,2,78,118,3,40,20.0
166803,2019-09-08,0,False,891946,0,1,81,104,3,23,23.0
166803,2019-09-10,0,False,891946,0,2,107,158,3,51,25.5
166803,2019-09-12,0,False,893172,0,1,133,152,3,19,19.0
166803,2019-09-14,0,False,891946,0,1,19,42,3,23,23.0
166803,2019-09-15,0,False,893172,0,2,83,125,3,42,21.0
166803,2019-09-16,0,False,891946,0,1,298,312,3,14,14.0
166803,2019-09-17,0,False,893172,0,1,68,86,3,18,18.0
166803,2019-09-18,0,False,893172,0,3,965,1030,3,65,21.666666666666668
166803,2019-09-19,0,False,893172,0,2,78,120,3,42,21.0
166803,2019-09-20,0,False,893172,0,1,97,118,3,21,21.0
166803,2019-09-28,0,False,891946,0,1,59,82,3,23,23.0
166803,2019-09-30,1,False,891946,1,2,0,23,3,23,11.5
166803,2019-10-01,0,False,893172,0,1,129,151,3,22,22.0
166803,2019-10-04,0,False,891946,0,1,37,60,3,23,23.0
166803,2019-10-11,0,False,893172,0,1,60,80,3,20,20.0
166803,2019-10-13,0,False,893172,0,1,52,83,3,31,31.0
166803,2019-10-14,0,False,891946,0,1,78,91,3,13,13.0
166803,2019-10-16,0,False,891946,0,2,86,134,3,48,24.0
166803,2019-10-19,0,False,893172,0,1,44,77,3,33,33.0
166803,2019-10-22,0,False,893172,0,1,63,81,3,18,18.0
166803,2019-10-27,0,False,891946,0,1,145,173,3,28,28.0
166803,2019-10-28,0,False,893172,0,2,195,246,3,51,25.5
166803,2019-10-29,0,False,893172,0,2,143,198,3,55,27.5
166803,2019-10-31,1,True,891946,1,1,0,27,3,27,27.0
166803,2019-10-31,0,False,893172,0,1,38,55,3,17,17.0
166803,2019-11-05,1,True,891946,1,1,0,0,3,0,0.0
166812,2019-08-30,1,False,900594,0,1,46,76,3,30,30.0
166812,2019-09-03,1,False,900594,0,2,443,447,3,4,2.0
166812,2019-09-03,1,False,900594,1,4,0,0,3,0,0.0
166812,2019-09-04,1,False,900594,0,4,363,387,3,24,6.0
166812,2019-09-04,0,False,900594,0,4,204,256,3,52,13.0
166812,2019-09-05,1,False,900594,0,3,526,542,3,16,5.333333333333333
166812,2019-09-06,1,False,900594,1,1,0,0,3,0,0.0
166812,2019-09-06,1,False,900594,0,3,236,263,3,27,9.0
166812,2019-09-09,1,False,900594,0,1,44,58,3,14,14.0
166812,2019-09-10,1,False,900594,1,4,0,66,3,66,16.5
166812,2019-09-10,1,False,900594,0,8,843,927,3,84,10.5
166812,2019-09-12,1,False,900594,0,1,289,292,3,3,3.0
166812,2019-09-13,1,False,900594,1,1,0,8,3,8,8.0
166812,2019-09-13,1,False,900594,0,5,1013,1061,3,48,9.6
166812,2019-09-16,1,False,900594,1,1,0,28,3,28,28.0
166812,2019-09-19,1,False,900594,0,2,470,493,3,23,11.5
166812,2019-09-20,1,False,900594,0,5,781,806,3,25,5.0
166812,2019-09-20,1,False,900594,1,1,0,7,3,7,7.0
166812,2019-09-23,1,False,900594,0,10,2091,2139,3,48,4.8
166812,2019-09-23,0,False,900594,0,2,315,338,3,23,11.5
166812,2019-09-24,1,False,900594,0,2,555,570,3,15,7.5
166812,2019-09-24,1,False,900594,1,1,0,21,3,21,21.0
166812,2019-09-25,0,False,900594,0,1,132,145,3,13,13.0
166812,2019-09-30,1,False,900594,0,1,111,121,3,10,10.0
166812,2019-09-30,0,False,900594,0,1,328,334,3,6,6.0
166812,2019-10-03,1,False,900594,0,3,404,419,3,15,5.0
166812,2019-10-03,0,False,900594,0,1,199,204,3,5,5.0
166812,2019-10-04,0,False,900594,0,2,99,129,3,30,15.0
166812,2019-10-04,1,False,900594,1,2,0,4,3,4,2.0
166812,2019-10-04,1,False,900594,0,7,1367,1460,3,93,13.285714285714286
166812,2019-10-07,1,False,900594,0,2,313,331,3,18,9.0
166812,2019-10-08,1,False,900594,0,1,194,205,3,11,11.0
166812,2019-10-10,1,False,900594,1,2,0,91,3,91,45.5
166812,2019-10-10,1,False,900594,0,3,569,579,3,10,3.3333333333333335
166812,2019-10-10,0,False,900594,0,2,91,119,3,28,14.0
166812,2019-10-16,1,False,900594,0,2,335,360,3,25,12.5
166812,2019-10-16,0,False,900594,0,1,274,285,3,11,11.0
166812,2019-10-17,1,False,900594,0,1,208,210,3,2,2.0
166812,2019-10-17,0,False,900594,0,1,35,47,3,12,12.0
166812,2019-10-18,1,False,900594,0,4,594,641,3,47,11.75
166812,2019-10-22,0,False,900594,0,1,105,122,3,17,17.0
166812,2019-10-22,1,False,900594,0,3,415,431,3,16,5.333333333333333
166812,2019-10-23,1,False,900594,0,1,107,114,3,7,7.0
166812,2019-10-23,0,False,900594,0,1,45,50,3,5,5.0
166812,2019-10-23,1,False,900594,1,2,0,15,3,15,7.5
166812,2019-10-24,0,False,900594,0,1,24,34,3,10,10.0
166812,2019-10-24,1,False,900594,0,2,568,573,3,5,2.5
166812,2019-10-25,1,False,900594,1,4,0,69,3,69,17.25
166812,2019-10-25,1,False,900594,0,8,984,1062,3,78,9.75
166812,2019-10-25,0,False,900594,0,1,89,94,3,5,5.0
166812,2019-10-28,1,False,900594,0,1,101,111,3,10,10.0
166812,2019-10-29,0,False,900594,0,2,321,335,3,14,7.0
166812,2019-10-29,1,False,900594,0,3,829,862,3,33,11.0
166812,2019-10-30,1,False,900594,0,1,56,64,3,8,8.0
166812,2019-10-31,0,False,900594,0,4,1126,1176,3,50,12.5
166812,2019-10-31,1,False,900594,0,2,254,258,3,4,2.0
166812,2019-11-01,0,False,900594,0,1,89,99,3,10,10.0
166812,2019-11-01,1,False,900594,0,3,330,402,3,72,24.0
166812,2019-11-04,1,False,900594,0,1,7,9,3,2,2.0
166812,2019-11-05,1,False,900594,0,5,375,412,3,37,7.4
166812,2019-11-05,1,False,900594,1,5,0,16,3,16,3.2
166812,2019-11-11,1,False,900594,0,2,229,242,3,13,6.5
166812,2019-11-11,1,False,900594,1,5,0,22,3,22,4.4
166812,2019-11-12,1,False,900594,1,1,0,31,3,31,31.0
166812,2019-11-13,1,False,900594,0,3,284,327,3,43,14.333333333333334
166812,2019-11-13,0,False,900594,0,1,335,345,3,10,10.0
166812,2019-11-14,1,False,900594,0,1,77,94,3,17,17.0
166812,2019-11-19,1,False,900594,0,6,1802,1814,3,12,2.0
166812,2019-11-19,1,False,900594,1,2,0,45,3,45,22.5
166812,2019-11-20,1,False,900594,0,5,601,625,3,24,4.8
166812,2019-11-21,1,False,900594,0,1,108,109,3,1,1.0
166812,2019-11-22,1,False,900594,1,3,0,28,3,28,9.333333333333334
166812,2019-11-22,1,False,900594,0,4,367,430,3,63,15.75
166812,2019-11-25,1,False,900594,0,5,849,901,3,52,10.4
166812,2019-11-25,0,False,900594,0,1,29,46,3,17,17.0
166812,2019-11-26,1,False,900594,0,9,1292,1390,3,98,10.88888888888889
166812,2019-11-26,0,False,900594,0,1,90,109,3,19,19.0
166812,2019-11-26,1,False,900594,1,1,0,9,3,9,9.0
166812,2019-11-27,1,False,900594,0,4,717,737,3,20,5.0
166812,2019-11-27,1,False,900594,1,1,0,55,3,55,55.0
166812,2019-11-28,1,False,900594,0,17,3239,3411,3,172,10.117647058823529
166812,2019-11-28,0,False,900594,0,5,417,445,3,28,5.6
166812,2019-11-28,1,False,900594,1,2,0,34,3,34,17.0
166813,2019-08-30,1,False,900614,1,1,0,13,2,13,13.0
166813,2019-09-02,1,False,900614,0,2,113,131,2,18,9.0
166813,2019-09-03,0,False,900614,0,1,31,43,2,12,12.0
166813,2019-09-03,1,False,900614,1,1,0,7,2,7,7.0
166813,2019-09-04,0,False,900614,0,2,44,53,2,9,4.5
166813,2019-09-04,1,False,900614,0,1,34,44,2,10,10.0
166813,2019-09-04,1,False,900614,1,1,0,2,2,2,2.0
166813,2019-09-05,1,False,900614,0,1,98,107,2,9,9.0
166813,2019-09-06,1,False,900614,0,1,28,45,2,17,17.0
166813,2019-09-12,1,False,900614,1,1,0,30,2,30,30.0
166813,2019-09-20,1,False,900614,0,1,185,187,2,2,2.0
166813,2019-09-23,1,False,900614,0,1,147,148,2,1,1.0
166813,2019-09-24,0,False,900614,0,6,488,530,2,42,7.0
166813,2019-09-24,1,False,900614,0,1,19,26,2,7,7.0
166813,2019-09-27,1,False,900614,0,2,189,195,2,6,3.0
166813,2019-10-01,1,False,900614,0,2,44,52,2,8,4.0
166813,2019-10-01,0,False,900614,0,1,21,38,2,17,17.0
166813,2019-10-02,0,False,900614,0,2,87,104,2,17,8.5
166813,2019-10-02,1,False,900614,0,3,94,120,2,26,8.666666666666666
166813,2019-10-04,1,False,900614,0,3,329,350,2,21,7.0
166813,2019-10-07,1,False,900614,0,3,97,125,2,28,9.333333333333334
166813,2019-10-07,1,False,900614,1,2,0,8,2,8,4.0
166813,2019-10-08,1,False,900614,0,1,181,189,2,8,8.0
166813,2019-10-09,0,False,900614,0,1,42,50,2,8,8.0
166813,2019-10-09,1,False,900614,0,1,129,145,2,16,16.0
166813,2019-10-10,0,False,900614,0,3,150,195,2,45,15.0
166813,2019-10-11,1,False,900614,0,1,75,78,2,3,3.0
166813,2019-10-11,0,False,900614,0,1,24,34,2,10,10.0
166813,2019-10-12,0,False,900614,0,1,173,182,2,9,9.0
166813,2019-10-15,1,False,900614,0,1,345,361,2,16,16.0
166813,2019-10-18,1,False,900614,0,1,92,94,2,2,2.0
166813,2019-10-21,0,False,900614,0,2,118,155,2,37,18.5
166813,2019-11-05,0,False,954318,0,1,12,16,2,4,4.0
166813,2019-11-05,0,False,900614,0,1,35,38,2,3,3.0
166813,2019-11-05,0,False,954616,0,1,92,98,2,6,6.0
166813,2019-11-06,1,False,955820,1,1,0,5,2,5,5.0
166813,2019-11-06,1,False,900614,0,2,25,49,2,24,12.0
166813,2019-11-06,0,False,900614,0,1,12,18,2,6,6.0
166813,2019-11-08,0,False,954616,0,2,83,98,2,15,7.5
166813,2019-11-12,0,False,954616,0,1,34,41,2,7,7.0
166813,2019-11-14,1,False,955820,1,1,0,16,2,16,16.0
166813,2019-11-15,0,False,954616,0,1,47,51,2,4,4.0
166813,2019-11-18,0,False,954616,0,1,89,95,2,6,6.0
166813,2019-11-19,1,False,955820,0,2,109,130,2,21,10.5
166813,2019-11-19,1,False,954318,1,1,0,6,2,6,6.0
166813,2019-11-21,1,False,955820,0,2,45,80,2,35,17.5
166813,2019-11-21,1,False,955820,1,2,0,56,2,56,28.0
166813,2019-11-28,0,False,954616,0,1,59,67,2,8,8.0
166813,2019-11-28,1,False,955820,1,1,0,11,2,11,11.0
166833,2019-09-04,1,False,903254,0,11,787,887,3,100,9.090909090909092
166833,2019-09-04,1,False,903254,1,8,0,180,3,180,22.5
166833,2019-09-04,0,False,903254,0,3,55,79,3,24,8.0
166833,2019-09-05,1,False,903254,1,1,0,33,3,33,33.0
166833,2019-09-05,1,False,903254,0,3,1847,1884,3,37,12.333333333333334
166833,2019-09-05,0,False,903254,0,1,236,245,3,9,9.0
166833,2019-09-06,0,False,903254,0,1,99,113,3,14,14.0
166833,2019-09-06,1,False,903254,1,1,0,42,3,42,42.0
166833,2019-09-08,1,False,903254,0,3,209,253,3,44,14.666666666666666
166833,2019-09-08,0,False,903254,0,2,163,194,3,31,15.5
166833,2019-09-09,1,False,903254,0,15,656,849,3,193,12.866666666666667
